WARD,month,permits
10,2009-12,26
10,2009-12,12
10,2009-12,9
10,2010-01,11
10,2010-01,9
10,2010-02,30
10,2010-02,14
10,2010-02,16
10,2010-03,30
10,2010-03,32
10,2010-03,13
10,2010-03,14
10,2010-04,44
10,2010-04,16
10,2010-04,11
10,2010-05,18
10,2010-05,24
10,2010-05,14
10,2010-05,9
10,2010-06,39
10,2010-06,24
10,2010-06,73
10,2010-06,13
10,2010-06,16
10,2010-07,32
10,2010-07,6
10,2010-07,11
10,2010-08,12
10,2010-08,5
10,2010-09,13
10,2010-09,7
10,2010-10,19
10,2010-10,11
10,2010-10,7
10,2010-11,16
10,2010-11,10
10,2010-11,8
10,2010-12,27
10,2010-12,7
10,2010-12,5
10,2011-01,18
10,2011-01,3
10,2011-01,6
10,2011-02,39
10,2011-02,23
10,2011-02,4
10,2011-02,2
10,2011-03,30
10,2011-03,7
10,2011-03,7
10,2011-04,37
10,2011-04,19
10,2011-04,8
10,2011-05,12
10,2011-05,15
10,2011-06,33
10,2011-06,28
10,2011-06,14
10,2011-06,9
10,2011-07,36
10,2011-07,15
10,2011-07,7
10,2011-08,26
10,2011-08,8
10,2011-08,10
10,2011-09,28
10,2011-09,31
10,2011-09,8
10,2011-09,8
10,2011-10,25
10,2011-10,10
10,2011-10,6
10,2011-11,24
10,2011-11,9
10,2011-11,9
10,2011-12,21
10,2011-12,11
10,2011-12,16
10,2012-01,21
10,2012-01,5
10,2012-01,4
10,2012-02,12
10,2012-02,12
10,2012-03,20
10,2012-03,31
10,2012-03,9
10,2012-03,11
10,2012-04,36
10,2012-04,28
10,2012-04,12
10,2012-04,14
10,2012-05,28
10,2012-05,24
10,2012-05,12
10,2012-05,12
10,2012-06,18
10,2012-06,20
10,2012-06,7
10,2012-07,26
10,2012-07,11
10,2012-07,8
10,2012-08,32
10,2012-08,9
10,2012-08,7
10,2012-09,31
10,2012-09,30
10,2012-09,11
10,2012-09,7
10,2012-10,23
10,2012-10,7
10,2012-11,33
10,2012-11,18
10,2012-11,22
10,2012-11,9
10,2012-12,21
10,2012-12,17
10,2012-12,9
10,2012-12,6
10,2013-01,30
10,2013-01,8
10,2013-01,8
10,2013-02,20
10,2013-02,12
10,2013-02,3
10,2013-03,8
10,2013-03,9
10,2013-03,9
10,2013-04,17
10,2013-04,9
10,2013-04,9
10,2013-05,50
10,2013-05,39
10,2013-05,21
10,2013-05,11
10,2013-06,43
10,2013-06,26
10,2013-06,12
10,2013-06,12
10,2013-07,30
10,2013-07,10
10,2013-07,8
10,2013-08,20
10,2013-08,10
10,2013-08,10
10,2013-09,34
10,2013-09,29
10,2013-09,13
10,2013-09,10
10,2013-10,26
10,2013-10,13
10,2013-10,3
10,2013-11,19
10,2013-11,7
10,2013-11,5
10,2013-12,2
10,2013-12,5
10,2014-01,14
10,2014-01,22
10,2014-01,8
10,2014-01,4
10,2014-02,5
10,2014-02,5
10,2014-03,24
10,2014-03,5
10,2014-03,8
10,2014-04,5
10,2014-04,9
10,2014-05,23
10,2014-05,7
10,2014-05,9
10,2014-06,23
10,2014-06,6
10,2014-06,8
10,2014-07,27
10,2014-07,16
10,2014-08,28
10,2014-08,14
10,2014-08,14
10,2014-09,11
10,2014-09,28
10,2014-09,18
10,2014-09,19
10,2014-10,19
10,2014-10,4
10,2014-10,8
10,2014-11,26
10,2014-11,8
10,2014-11,10
10,2014-12,40
10,2014-12,11
10,2014-12,10
10,2015-01,35
10,2015-01,18
10,2015-01,13
10,2015-01,5
10,2015-02,18
10,2015-02,5
10,2015-02,4
10,2015-03,10
10,2015-03,11
10,2015-04,31
10,2015-04,21
10,2015-04,12
10,2015-04,8
10,2015-05,38
10,2015-05,22
10,2015-05,3
10,2015-06,41
10,2015-06,54
10,2015-06,10
10,2015-06,8
10,2015-07,20
10,2015-07,19
10,2015-07,7
10,2015-08,22
10,2015-08,18
10,2015-08,4
10,2015-09,13
10,2015-09,12
10,2015-09,8
10,2015-10,18
10,2015-10,4
10,2015-11,34
10,2015-11,23
10,2015-11,10
10,2015-11,21
10,2015-12,48
10,2015-12,13
10,2015-12,16
10,2016-01,26
10,2016-01,14
10,2016-01,8
10,2016-01,3
10,2016-02,5
10,2016-02,4
10,2016-03,22
10,2016-03,20
10,2016-04,40
10,2016-04,21
10,2016-04,14
10,2016-04,17
10,2016-05,21
10,2016-05,29
10,2016-05,11
10,2016-05,19
10,2016-06,30
10,2016-06,23
10,2016-06,17
10,2016-06,11
10,2016-07,14
10,2016-07,9
10,2016-08,15
10,2016-08,25
10,2016-08,23
10,2016-08,12
10,2016-09,37
10,2016-09,16
10,2016-09,5
10,2016-10,32
10,2016-10,11
10,2016-10,21
10,2016-10,11
10,2016-10,27
10,2016-11,38
10,2016-11,15
10,2016-11,6
10,2016-12,4
10,2016-12,9
10,2017-01,14
10,2017-01,13
10,2017-01,3
10,2017-02,4
10,2017-02,14
10,2017-03,29
10,2017-03,37
10,2017-03,17
10,2017-03,12
10,2017-04,29
10,2017-04,9
10,2017-04,9
10,2017-05,31
10,2017-05,19
10,2017-05,11
10,2017-06,14
10,2017-06,16
10,2017-07,12
10,2017-07,8
10,2017-08,39
10,2017-08,16
10,2017-08,24
10,2017-09,53
10,2017-09,26
10,2017-09,7
10,2017-09,7
10,2017-10,26
10,2017-10,7
10,2017-10,20
10,2017-11,47
10,2017-11,6
10,2017-11,19
10,2017-12,33
10,2017-12,27
10,2017-12,12
10,2018-01,21
10,2018-01,5
10,2018-01,13
10,2018-02,30
10,2018-02,12
10,2018-02,10
10,2018-03,21
10,2018-03,20
10,2018-03,25
10,2018-04,6
10,2018-04,10
10,2018-05,26
10,2018-05,13
10,2018-05,18
10,2018-06,29
10,2018-06,20
10,2018-06,14
10,2018-06,32
10,2018-07,28
10,2018-07,18
10,2018-07,11
10,2018-08,33
10,2018-08,25
10,2018-08,21
10,2018-08,16
10,2018-09,10
10,2018-09,10
10,2018-10,13
10,2018-10,20
10,2018-11,20
10,2018-11,15
10,2018-11,15
10,2018-12,9
10,2018-12,8
10,2019-01,12
10,2019-01,11
10,2019-02,23
10,2019-02,11
10,2019-02,9
10,2019-02,30
10,2019-03,20
10,2019-03,18
10,2019-03,16
10,2019-04,44
10,2019-04,19
10,2019-04,14
10,2019-04,22
10,2019-05,26
10,2019-05,31
10,2019-05,22
10,2019-06,18
10,2019-06,10
10,2019-06,10
10,2019-07,18
10,2019-07,12
10,2019-07,5
10,2019-08,47
10,2019-08,14
10,2019-08,21
10,2019-09,31
10,2019-09,15
10,2019-09,20
10,2019-09,7
10,2019-10,52
10,2019-10,20
10,2019-10,20
10,2019-10,13
10,2019-10,47
10,2019-11,9
10,2019-11,13
10,2019-11,14
10,2019-12,12
10,2019-12,3
10,2019-12,10
10,2020-01,4
10,2020-01,8
10,2020-02,14
10,2020-02,10
10,2020-02,5
10,2020-03,26
10,2020-03,19
10,2020-03,15
10,2020-04,31
10,2020-04,24
10,2020-04,14
10,2020-04,13
10,2020-05,12
10,2020-05,6
10,2020-06,13
10,2020-06,21
10,2020-07,16
10,2020-07,15
10,2020-08,8
10,2020-08,9
10,2020-09,17
10,2020-09,19
10,2020-09,12
10,2020-10,11
10,2020-10,13
10,2020-11,10
10,2020-11,14
10,2020-12,16
10,2020-12,18
10,2020-12,11
10,2021-01,14
10,2021-01,7
10,2021-01,5
10,2021-02,14
10,2021-02,17
10,2021-02,11
10,2021-02,5
10,2021-03,18
10,2021-03,19
10,2021-04,7
10,2021-04,5
11,2007-08,1
11,2008-02,1
11,2008-02,2
11,2008-03,7
11,2008-03,10
11,2008-03,28
11,2008-04,44
11,2008-05,13
11,2008-05,18
11,2008-05,42
11,2008-06,25
11,2008-06,45
11,2008-06,48
11,2008-07,21
11,2008-07,56
11,2008-08,13
11,2008-08,57
11,2008-09,20
11,2008-09,35
11,2008-09,47
11,2008-10,10
11,2008-10,42
11,2008-11,22
11,2008-11,23
11,2008-12,8
11,2008-12,23
11,2008-12,28
11,2009-01,8
11,2009-01,10
11,2009-01,16
11,2009-02,4
11,2009-02,15
11,2009-03,8
11,2009-03,11
11,2009-03,34
11,2009-04,12
11,2009-04,33
11,2009-05,11
11,2009-05,12
11,2009-05,85
11,2009-06,20
11,2009-06,54
11,2009-07,17
11,2009-07,15
11,2009-07,35
11,2009-08,40
11,2009-09,10
11,2009-09,15
11,2009-09,38
11,2009-10,9
11,2009-10,45
11,2009-10,54
11,2009-11,9
11,2009-11,10
11,2009-11,27
11,2009-12,5
11,2009-12,10
11,2009-12,25
11,2010-01,8
11,2010-01,16
11,2010-01,18
11,2010-02,10
11,2010-02,19
11,2010-02,51
11,2010-03,7
11,2010-03,15
11,2010-03,28
11,2010-04,14
11,2010-04,41
11,2010-04,38
11,2010-05,20
11,2010-05,26
11,2010-06,23
11,2010-07,17
11,2010-07,33
11,2010-08,19
11,2010-08,35
11,2010-09,18
11,2010-09,30
11,2010-09,45
11,2010-10,20
11,2010-10,34
11,2010-11,14
11,2010-11,42
11,2010-12,13
11,2010-12,4
11,2010-12,10
11,2011-01,9
11,2011-01,18
11,2011-01,29
11,2011-02,10
11,2011-02,8
11,2011-02,18
11,2011-03,16
11,2011-03,33
11,2011-04,19
11,2011-04,15
11,2011-04,26
11,2011-05,17
11,2011-05,26
11,2011-06,11
11,2011-06,36
11,2011-07,4
11,2011-07,37
11,2011-08,16
11,2011-08,42
11,2011-09,14
11,2011-09,11
11,2011-09,34
11,2011-10,24
11,2011-10,18
11,2011-10,23
11,2011-11,9
11,2011-11,6
11,2011-11,22
11,2011-12,9
11,2011-12,18
11,2012-01,8
11,2012-01,20
11,2012-02,10
11,2012-02,4
11,2012-02,18
11,2012-03,15
11,2012-03,8
11,2012-03,23
11,2012-04,6
11,2012-04,18
11,2012-04,36
11,2012-05,18
11,2012-05,32
11,2012-06,21
11,2012-06,31
11,2012-07,12
11,2012-07,11
11,2012-07,30
11,2012-08,17
11,2012-08,22
11,2012-09,16
11,2012-09,31
11,2012-10,30
11,2012-11,21
11,2012-11,26
11,2012-12,5
11,2012-12,24
11,2013-01,6
11,2013-01,24
11,2013-02,9
11,2013-02,25
11,2013-03,5
11,2013-03,17
11,2013-03,27
11,2013-03,37
11,2013-04,15
11,2013-04,17
11,2013-04,40
11,2013-05,17
11,2013-05,34
11,2013-05,55
11,2013-06,14
11,2013-06,34
11,2013-07,11
11,2013-07,12
11,2013-07,45
11,2013-08,33
11,2013-09,17
11,2013-09,42
11,2013-09,21
11,2013-10,5
11,2013-10,32
11,2013-11,20
11,2013-12,26
11,2014-01,12
11,2014-01,10
11,2014-01,26
11,2014-02,14
11,2014-02,10
11,2014-02,36
11,2014-03,14
11,2014-03,8
11,2014-03,23
11,2014-04,15
11,2014-04,45
11,2014-05,52
11,2014-06,17
11,2014-06,46
11,2014-07,19
11,2014-07,53
11,2014-07,48
11,2014-08,16
11,2014-08,13
11,2014-08,52
11,2014-08,44
11,2014-09,15
11,2014-09,20
11,2014-09,46
11,2014-10,17
11,2014-10,19
11,2014-10,54
11,2014-11,12
11,2014-11,41
11,2014-12,13
11,2014-12,33
11,2015-01,10
11,2015-01,13
11,2015-01,20
11,2015-01,25
11,2015-02,6
11,2015-02,5
11,2015-02,31
11,2015-02,32
11,2015-03,13
11,2015-03,16
11,2015-03,36
11,2015-04,38
11,2015-05,17
11,2015-05,23
11,2015-05,45
11,2015-06,7
11,2015-06,32
11,2015-07,36
11,2015-07,56
11,2015-07,50
11,2015-08,33
11,2015-09,52
11,2015-10,18
11,2015-10,40
11,2015-10,39
11,2015-11,47
11,2015-12,10
11,2015-12,41
11,2015-12,55
11,2016-01,21
11,2016-02,23
11,2016-03,11
11,2016-03,9
11,2016-03,46
11,2016-03,49
11,2016-04,11
11,2016-04,31
11,2016-05,170
11,2016-05,10
11,2016-05,43
11,2016-05,61
11,2016-06,12
11,2016-06,53
11,2016-06,65
11,2016-07,22
11,2016-07,50
11,2016-08,43
11,2016-08,48
11,2016-09,51
11,2016-10,33
11,2016-10,38
11,2016-11,16
11,2016-11,49
11,2016-12,161
11,2016-12,34
11,2017-01,34
11,2017-02,17
11,2017-02,26
11,2017-03,44
11,2017-04,67
11,2017-04,40
11,2017-05,55
11,2017-06,17
11,2017-06,50
11,2017-07,37
11,2017-08,46
11,2017-08,42
11,2017-09,46
11,2017-10,14
11,2017-10,45
11,2017-11,32
11,2017-12,29
11,2018-01,14
11,2018-01,29
11,2018-02,16
11,2018-02,28
11,2018-03,48
11,2018-04,40
11,2018-05,17
11,2018-05,18
11,2018-05,35
11,2018-06,57
11,2018-07,207
11,2018-07,44
11,2018-07,43
11,2018-08,15
11,2018-08,62
11,2018-09,41
11,2018-09,47
11,2018-10,57
11,2018-11,50
11,2018-11,62
11,2018-12,21
11,2019-01,8
11,2019-01,29
11,2019-02,20
11,2019-02,36
11,2019-03,40
11,2019-03,55
11,2019-04,71
11,2019-04,37
11,2019-05,6
11,2019-05,64
11,2019-06,4
11,2019-06,54
11,2019-07,41
11,2019-07,63
11,2019-08,46
11,2019-09,21
11,2019-09,65
11,2019-10,59
11,2019-10,44
11,2019-11,10
11,2019-11,27
11,2019-11,31
11,2019-12,24
11,2019-12,43
11,2020-01,30
11,2020-02,40
11,2020-02,45
11,2020-03,21
11,2020-03,30
11,2020-03,38
11,2020-04,6
11,2020-04,28
11,2020-04,36
11,2020-05,24
11,2020-06,17
11,2020-06,28
11,2020-07,38
11,2020-08,16
11,2020-08,46
11,2020-08,37
11,2020-09,48
11,2020-09,14
11,2020-09,27
11,2020-09,32
11,2020-10,35
11,2020-11,35
11,2020-12,9
11,2020-12,36
11,2020-12,27
11,2021-01,34
11,2021-02,33
11,2021-03,37
11,2021-04,3
11,2021-04,7
12,2008-04,32
12,2008-04,23
12,2008-05,40
12,2008-07,53
12,2008-07,36
12,2008-07,24
12,2008-08,55
12,2008-09,56
12,2008-09,29
12,2008-10,43
12,2008-10,33
12,2008-12,37
12,2008-12,27
12,2008-12,9
12,2009-02,28
12,2009-02,39
12,2009-03,31
12,2009-04,37
12,2009-05,34
12,2009-07,50
12,2009-07,34
12,2009-07,39
12,2009-08,36
12,2009-08,16
12,2009-09,23
12,2009-09,26
12,2009-11,46
12,2009-12,24
12,2010-01,31
12,2010-04,14
12,2010-05,27
12,2010-06,26
12,2010-06,17
12,2010-08,41
12,2010-08,33
12,2010-10,35
12,2010-11,33
12,2010-12,25
12,2011-03,54
12,2011-04,55
12,2011-06,48
12,2011-06,16
12,2011-06,37
12,2011-07,32
12,2011-07,29
12,2011-07,21
12,2011-08,41
12,2011-09,41
12,2011-11,41
12,2011-11,13
12,2011-12,30
12,2012-01,34
12,2012-04,30
12,2012-05,31
12,2012-07,27
12,2012-08,39
12,2012-08,30
12,2012-09,38
12,2012-10,52
12,2012-10,15
12,2012-11,22
12,2012-12,33
12,2012-12,7
12,2013-02,22
12,2013-02,25
12,2013-02,11
12,2013-02,27
12,2013-03,44
12,2013-06,16
12,2013-07,28
12,2013-08,28
12,2013-08,18
12,2013-09,29
12,2013-10,13
12,2013-11,58
12,2013-12,24
12,2013-12,9
12,2013-12,36
12,2014-01,37
12,2014-01,14
12,2014-02,25
12,2014-02,28
12,2014-03,16
12,2014-03,46
12,2014-04,59
12,2014-05,16
12,2014-05,11
12,2014-06,32
12,2014-06,34
12,2014-07,64
12,2014-07,40
12,2014-09,22
12,2014-11,43
12,2014-12,34
12,2014-12,17
12,2014-12,37
12,2015-03,41
12,2015-04,34
12,2015-04,25
12,2015-04,28
12,2015-05,19
12,2015-06,35
12,2015-06,13
12,2015-07,28
12,2015-08,41
12,2015-08,10
12,2015-09,40
12,2015-09,33
12,2015-10,55
12,2015-10,25
12,2015-11,43
12,2015-11,28
12,2015-12,13
12,2016-01,23
12,2016-02,22
12,2016-02,10
12,2016-05,28
12,2016-06,18
12,2016-07,59
12,2016-07,32
12,2016-08,71
12,2016-08,32
12,2016-08,19
12,2016-09,62
12,2016-09,28
12,2016-09,53
12,2016-10,21
12,2016-11,16
12,2016-12,21
12,2017-01,20
12,2017-01,14
12,2017-02,42
12,2017-02,21
12,2017-03,31
12,2017-04,51
12,2017-04,21
12,2017-04,12
12,2017-05,66
12,2017-05,29
12,2017-05,20
12,2017-06,22
12,2017-06,17
12,2017-07,45
12,2017-07,21
12,2017-08,42
12,2017-08,22
12,2017-09,32
12,2017-10,23
12,2017-11,40
12,2017-11,16
12,2017-12,21
12,2018-01,28
12,2018-01,14
12,2018-02,42
12,2018-02,20
12,2018-02,10
12,2018-03,42
12,2018-03,16
12,2018-04,11
12,2018-05,30
12,2018-06,30
12,2018-06,25
12,2018-07,45
12,2018-08,24
12,2018-09,56
12,2018-09,18
12,2018-10,54
12,2018-10,36
12,2018-10,17
12,2018-11,18
12,2018-12,51
12,2018-12,10
12,2018-12,40
12,2019-01,29
12,2019-01,6
12,2019-03,26
12,2019-04,40
12,2019-04,21
12,2019-05,61
12,2019-05,21
12,2019-06,54
12,2019-06,30
12,2019-06,21
12,2019-07,24
12,2019-08,87
12,2019-08,61
12,2019-08,22
12,2019-10,54
12,2019-10,21
12,2019-11,17
12,2020-01,45
12,2020-01,21
12,2020-02,24
12,2020-02,17
12,2020-03,53
12,2020-03,33
12,2020-04,25
12,2020-04,16
12,2020-05,31
12,2020-05,18
12,2020-06,14
12,2020-06,21
12,2020-07,39
12,2020-07,17
12,2020-08,22
12,2020-08,25
12,2020-09,47
12,2020-09,19
12,2020-09,18
12,2020-10,16
12,2020-11,28
12,2020-12,38
12,2021-01,41
12,2021-02,15
12,2021-02,11
12,2021-03,37
13,2008-03,17
13,2008-03,21
13,2008-04,19
13,2008-04,29
13,2008-04,48
13,2008-05,45
13,2008-05,29
13,2008-06,32
13,2008-06,34
13,2008-06,39
13,2008-07,34
13,2008-08,44
13,2008-08,79
13,2008-09,8
13,2008-09,30
13,2008-10,21
13,2008-11,12
13,2008-11,11
13,2008-11,11
13,2008-12,10
13,2008-12,14
13,2008-12,25
13,2009-01,13
13,2009-02,7
13,2009-02,21
13,2009-03,29
13,2009-04,17
13,2009-04,35
13,2009-04,25
13,2009-05,34
13,2009-05,23
13,2009-06,38
13,2009-06,31
13,2009-07,15
13,2009-07,24
13,2009-07,39
13,2009-08,20
13,2009-09,10
13,2009-09,20
13,2009-09,49
13,2009-10,13
13,2009-10,46
13,2009-11,19
13,2009-11,28
13,2009-12,8
13,2009-12,20
13,2010-01,16
13,2010-01,26
13,2010-02,14
13,2010-03,11
13,2010-03,16
13,2010-03,15
13,2010-04,4
13,2010-04,26
13,2010-04,55
13,2010-05,8
13,2010-05,25
13,2010-05,21
13,2010-06,14
13,2010-06,21
13,2010-07,24
13,2010-08,16
13,2010-08,21
13,2010-09,17
13,2010-09,21
13,2010-10,16
13,2010-10,19
13,2010-11,5
13,2010-11,9
13,2010-11,21
13,2010-12,4
13,2010-12,5
13,2010-12,14
13,2011-01,7
13,2011-01,7
13,2011-01,13
13,2011-02,9
13,2011-03,11
13,2011-03,21
13,2011-04,19
13,2011-04,31
13,2011-05,11
13,2011-05,16
13,2011-05,27
13,2011-06,18
13,2011-06,34
13,2011-07,9
13,2011-07,26
13,2011-08,18
13,2011-08,18
13,2011-09,5
13,2011-09,30
13,2011-09,33
13,2011-10,14
13,2011-10,25
13,2011-10,30
13,2011-11,4
13,2011-11,20
13,2011-11,24
13,2011-12,11
13,2012-01,4
13,2012-01,9
13,2012-01,18
13,2012-01,15
13,2012-02,8
13,2012-02,23
13,2012-03,19
13,2012-03,24
13,2012-04,26
13,2012-05,16
13,2012-05,28
13,2012-05,36
13,2012-06,15
13,2012-06,21
13,2012-06,23
13,2012-07,8
13,2012-07,10
13,2012-07,20
13,2012-08,18
13,2012-08,16
13,2012-08,37
13,2012-09,15
13,2012-09,32
13,2012-09,26
13,2012-10,15
13,2012-10,31
13,2012-10,31
13,2012-11,11
13,2012-11,21
13,2012-12,1
13,2012-12,11
13,2012-12,19
13,2013-01,9
13,2013-01,23
13,2013-01,16
13,2013-02,7
13,2013-02,27
13,2013-03,10
13,2013-03,20
13,2013-04,5
13,2013-04,21
13,2013-05,18
13,2013-05,30
13,2013-05,33
13,2013-05,25
13,2013-06,36
13,2013-06,20
13,2013-07,15
13,2013-07,27
13,2013-07,30
13,2013-08,23
13,2013-09,9
13,2013-09,11
13,2013-09,20
13,2013-10,18
13,2013-10,40
13,2013-10,30
13,2013-11,13
13,2013-11,33
13,2013-11,17
13,2013-12,7
13,2013-12,7
13,2013-12,15
13,2014-01,6
13,2014-01,9
13,2014-02,5
13,2014-02,10
13,2014-03,6
13,2014-03,12
13,2014-03,21
13,2014-03,24
13,2014-04,43
13,2014-04,28
13,2014-05,10
13,2014-05,14
13,2014-05,21
13,2014-06,8
13,2014-06,11
13,2014-06,24
13,2014-06,21
13,2014-07,18
13,2014-07,51
13,2014-08,6
13,2014-08,24
13,2014-09,16
13,2014-09,26
13,2014-10,9
13,2014-10,17
13,2014-10,31
13,2014-11,21
13,2014-11,21
13,2014-12,45
13,2014-12,12
13,2014-12,16
13,2015-01,13
13,2015-01,30
13,2015-02,5
13,2015-02,5
13,2015-02,14
13,2015-03,17
13,2015-03,40
13,2015-04,28
13,2015-05,24
13,2015-06,20
13,2015-06,21
13,2015-07,19
13,2015-08,12
13,2015-08,18
13,2015-08,20
13,2015-09,24
13,2015-10,38
13,2015-11,28
13,2015-11,27
13,2015-12,16
13,2015-12,17
13,2015-12,22
13,2016-02,12
13,2016-02,19
13,2016-03,13
13,2016-03,50
13,2016-04,32
13,2016-06,7
13,2016-06,30
13,2016-07,31
13,2016-07,15
13,2016-07,34
13,2016-08,11
13,2016-08,24
13,2016-09,26
13,2016-09,35
13,2016-10,7
13,2016-10,30
13,2016-11,36
13,2016-11,20
13,2016-12,6
13,2016-12,12
13,2017-02,11
13,2017-02,22
13,2017-03,22
13,2017-03,34
13,2017-04,43
13,2017-04,11
13,2017-04,23
13,2017-05,16
13,2017-06,10
13,2017-06,15
13,2017-06,30
13,2017-07,24
13,2017-08,12
13,2017-08,23
13,2017-08,31
13,2017-09,10
13,2017-09,22
13,2017-09,16
13,2017-10,24
13,2017-10,26
13,2017-11,37
13,2017-12,9
13,2017-12,12
13,2017-12,14
13,2018-01,24
13,2018-02,3
13,2018-02,18
13,2018-03,11
13,2018-03,24
13,2018-04,27
13,2018-05,25
13,2018-06,19
13,2018-07,19
13,2018-07,29
13,2018-08,24
13,2018-08,26
13,2018-09,16
13,2018-11,40
13,2018-11,8
13,2018-11,26
13,2018-12,11
13,2018-12,11
13,2019-01,11
13,2019-02,7
13,2019-03,53
13,2019-03,15
13,2019-04,24
13,2019-05,21
13,2019-05,34
13,2019-06,15
13,2019-06,23
13,2019-06,26
13,2019-07,16
13,2019-07,42
13,2019-08,16
13,2019-08,33
13,2019-09,23
13,2019-10,19
13,2019-10,40
13,2019-11,10
13,2019-11,21
13,2019-12,21
13,2020-01,13
13,2020-01,20
13,2020-02,17
13,2020-02,23
13,2020-03,17
13,2020-04,14
13,2020-04,29
13,2020-05,20
13,2020-06,16
13,2020-07,17
13,2020-07,30
13,2020-08,11
13,2020-09,12
13,2020-10,19
13,2020-10,41
13,2020-11,23
13,2020-12,4
13,2021-01,12
13,2021-01,12
13,2021-02,12
13,2021-02,10
13,2021-03,19
13,2021-04,7
13,2021-04,1
13,2021-04,8
14,2008-03,19
14,2008-03,19
14,2008-03,28
14,2008-03,12
14,2008-04,26
14,2008-04,20
14,2008-05,12
14,2008-05,17
14,2008-06,23
14,2008-07,12
14,2008-07,11
14,2008-07,25
14,2008-09,21
14,2008-10,15
14,2008-10,24
14,2008-11,29
14,2008-11,24
14,2009-01,4
14,2009-01,14
14,2009-01,6
14,2009-02,26
14,2009-02,3
14,2009-02,18
14,2009-03,39
14,2009-03,13
14,2009-03,17
14,2009-04,19
14,2009-05,21
14,2009-05,20
14,2009-06,27
14,2009-06,28
14,2009-06,15
14,2009-06,22
14,2009-07,45
14,2009-07,26
14,2009-08,20
14,2009-08,19
14,2009-09,23
14,2009-10,18
14,2009-10,30
14,2009-10,22
14,2009-11,14
14,2009-11,25
14,2009-11,18
14,2010-01,21
14,2010-01,26
14,2010-02,27
14,2010-02,5
14,2010-02,14
14,2010-03,6
14,2010-03,24
14,2010-03,12
14,2010-05,13
14,2010-05,18
14,2010-07,30
14,2010-07,20
14,2010-08,15
14,2010-09,34
14,2010-09,19
14,2010-10,32
14,2010-10,19
14,2010-11,18
14,2010-11,18
14,2010-12,8
14,2010-12,20
14,2010-12,17
14,2011-01,17
14,2011-01,19
14,2011-02,6
14,2011-02,21
14,2011-02,8
14,2011-03,15
14,2011-03,23
14,2011-03,5
14,2011-03,18
14,2011-04,17
14,2011-04,22
14,2011-04,22
14,2011-05,16
14,2011-05,25
14,2011-05,19
14,2011-06,37
14,2011-06,13
14,2011-06,20
14,2011-07,26
14,2011-09,35
14,2011-09,15
14,2011-10,41
14,2011-10,23
14,2011-11,18
14,2011-12,9
14,2011-12,25
14,2012-01,22
14,2012-01,13
14,2012-02,13
14,2012-02,22
14,2012-02,11
14,2012-03,13
14,2012-03,25
14,2012-03,22
14,2012-04,8
14,2012-04,25
14,2012-05,20
14,2012-05,18
14,2012-06,31
14,2012-06,18
14,2012-07,26
14,2012-07,22
14,2012-07,13
14,2012-08,19
14,2012-09,7
14,2012-09,18
14,2012-10,10
14,2012-10,34
14,2012-11,11
14,2012-11,18
14,2012-12,6
14,2012-12,14
14,2012-12,12
14,2013-01,10
14,2013-01,16
14,2013-01,15
14,2013-02,13
14,2013-03,12
14,2013-03,18
14,2013-03,23
14,2013-04,18
14,2013-04,19
14,2013-05,25
14,2013-06,16
14,2013-07,36
14,2013-07,15
14,2013-08,19
14,2013-09,15
14,2013-09,11
14,2013-10,16
14,2013-10,19
14,2013-10,28
14,2013-11,12
14,2013-11,24
14,2013-11,18
14,2013-12,4
14,2013-12,12
14,2014-01,11
14,2014-02,5
14,2014-02,12
14,2014-02,11
14,2014-03,22
14,2014-03,14
14,2014-04,16
14,2014-04,30
14,2014-06,6
14,2014-06,33
14,2014-08,26
14,2014-09,17
14,2014-10,33
14,2014-10,19
14,2014-11,19
14,2014-11,21
14,2014-11,15
14,2014-12,14
14,2015-01,10
14,2015-01,25
14,2015-01,9
14,2015-02,10
14,2015-02,17
14,2015-02,14
14,2015-03,18
14,2015-03,13
14,2015-04,11
14,2015-04,24
14,2015-05,13
14,2015-05,19
14,2015-06,19
14,2015-07,25
14,2015-07,14
14,2015-08,32
14,2015-08,53
14,2015-08,26
14,2015-08,21
14,2015-09,36
14,2015-09,24
14,2015-09,28
14,2015-10,47
14,2015-10,23
14,2015-11,37
14,2015-11,18
14,2015-12,38
14,2015-12,37
14,2016-01,24
14,2016-02,46
14,2016-02,63
14,2016-02,21
14,2016-03,37
14,2016-03,43
14,2016-03,33
14,2016-04,29
14,2016-04,24
14,2016-05,47
14,2016-05,20
14,2016-05,23
14,2016-06,27
14,2016-06,31
14,2016-07,27
14,2016-08,44
14,2016-08,21
14,2016-08,20
14,2016-09,33
14,2016-09,25
14,2016-09,26
14,2016-10,20
14,2016-11,10
14,2016-12,19
14,2016-12,23
14,2017-01,11
14,2017-01,19
14,2017-02,12
14,2017-02,15
14,2017-03,47
14,2017-03,28
14,2017-03,28
14,2017-04,14
14,2017-04,18
14,2017-05,18
14,2017-06,40
14,2017-06,19
14,2017-06,12
14,2017-07,18
14,2017-08,25
14,2017-08,24
14,2017-09,18
14,2017-09,13
14,2017-10,16
14,2017-10,19
14,2017-11,17
14,2017-11,33
14,2017-12,12
14,2017-12,22
14,2017-12,8
14,2018-01,6
14,2018-01,23
14,2018-01,17
14,2018-02,16
14,2018-03,15
14,2018-03,28
14,2018-04,14
14,2018-04,31
14,2018-05,10
