WARD,month,permits
14,2018-07-01,3
14,2018-08-01,1
14,2018-09-01,0
14,2018-10-01,0
14,2018-11-01,0
14,2018-12-01,0
14,2019-01-01,0
14,2019-02-01,1
14,2019-03-01,1
14,2019-04-01,2
14,2019-05-01,1
14,2019-06-01,1
14,2019-07-01,2
14,2019-08-01,2
14,2019-09-01,0
14,2019-10-01,1
14,2019-11-01,0
14,2019-12-01,2
14,2020-01-01,2
14,2020-02-01,0
14,2020-03-01,0
14,2020-04-01,2
14,2020-05-01,0
14,2020-06-01,0
14,2020-07-01,0
14,2020-08-01,1
14,2020-09-01,0
14,2020-10-01,1
14,2020-11-01,0
14,2020-12-01,1
14,2021-01-01,0
14,2021-02-01,0
14,2021-03-01,1
14,2021-04-01,0
15,2006-01-01,0
15,2006-02-01,0
15,2006-03-01,0
15,2006-04-01,0
15,2006-05-01,0
15,2006-06-01,0
15,2006-07-01,0
15,2006-08-01,0
15,2006-09-01,0
15,2006-10-01,0
15,2006-11-01,0
15,2006-12-01,0
15,2007-01-01,0
15,2007-02-01,0
15,2007-03-01,0
15,2007-04-01,0
15,2007-05-01,0
15,2007-06-01,0
15,2007-07-01,0
15,2007-08-01,0
15,2007-09-01,0
15,2007-10-01,0
15,2007-11-01,0
15,2007-12-01,0
15,2008-01-01,0
15,2008-02-01,0
15,2008-03-01,0
15,2008-04-01,0
15,2008-05-01,0
15,2008-06-01,1
15,2008-07-01,0
15,2008-08-01,2
15,2008-09-01,1
15,2008-10-01,1
15,2008-11-01,0
15,2008-12-01,1
15,2009-01-01,0
15,2009-02-01,0
15,2009-03-01,1
15,2009-04-01,0
15,2009-05-01,0
15,2009-06-01,1
15,2009-07-01,2
15,2009-08-01,0
15,2009-09-01,0
15,2009-10-01,0
15,2009-11-01,0
15,2009-12-01,0
15,2010-01-01,0
15,2010-02-01,0
15,2010-03-01,3
15,2010-04-01,0
15,2010-05-01,0
15,2010-06-01,0
15,2010-07-01,1
15,2010-08-01,0
15,2010-09-01,0
15,2010-10-01,1
15,2010-11-01,0
15,2010-12-01,0
15,2011-01-01,0
15,2011-02-01,0
15,2011-03-01,0
15,2011-04-01,1
15,2011-05-01,0
15,2011-06-01,0
15,2011-07-01,0
15,2011-08-01,0
15,2011-09-01,2
15,2011-10-01,1
15,2011-11-01,0
15,2011-12-01,0
15,2012-01-01,0
15,2012-02-01,0
15,2012-03-01,0
15,2012-04-01,0
15,2012-05-01,0
15,2012-06-01,0
15,2012-07-01,0
15,2012-08-01,0
15,2012-09-01,0
15,2012-10-01,0
15,2012-11-01,0
15,2012-12-01,0
15,2013-01-01,0
15,2013-02-01,0
15,2013-03-01,0
15,2013-04-01,0
15,2013-05-01,1
15,2013-06-01,0
15,2013-07-01,0
15,2013-08-01,0
15,2013-09-01,2
15,2013-10-01,0
15,2013-11-01,0
15,2013-12-01,0
15,2014-01-01,2
15,2014-02-01,1
15,2014-03-01,0
15,2014-04-01,0
15,2014-05-01,1
15,2014-06-01,0
15,2014-07-01,0
15,2014-08-01,0
15,2014-09-01,0
15,2014-10-01,1
15,2014-11-01,0
15,2014-12-01,0
15,2015-01-01,0
15,2015-02-01,0
15,2015-03-01,0
15,2015-04-01,0
15,2015-05-01,0
15,2015-06-01,1
15,2015-07-01,1
15,2015-08-01,0
15,2015-09-01,0
15,2015-10-01,1
15,2015-11-01,0
15,2015-12-01,1
15,2016-01-01,1
15,2016-02-01,1
15,2016-03-01,0
15,2016-04-01,0
15,2016-05-01,0
15,2016-06-01,0
15,2016-07-01,1
15,2016-08-01,0
15,2016-09-01,0
15,2016-10-01,0
15,2016-11-01,1
15,2016-12-01,0
15,2017-01-01,0
15,2017-02-01,1
15,2017-03-01,3
15,2017-04-01,0
15,2017-05-01,0
15,2017-06-01,2
15,2017-07-01,1
15,2017-08-01,0
15,2017-09-01,0
15,2017-10-01,0
15,2017-11-01,0
15,2017-12-01,1
15,2018-01-01,0
15,2018-02-01,0
15,2018-03-01,0
15,2018-04-01,0
15,2018-05-01,0
15,2018-06-01,2
15,2018-07-01,2
15,2018-08-01,0
15,2018-09-01,0
15,2018-10-01,1
15,2018-11-01,0
15,2018-12-01,0
15,2019-01-01,0
15,2019-02-01,0
15,2019-03-01,0
15,2019-04-01,2
15,2019-05-01,0
15,2019-06-01,1
15,2019-07-01,0
15,2019-08-01,0
15,2019-09-01,0
15,2019-10-01,0
15,2019-11-01,0
15,2019-12-01,0
15,2020-01-01,0
15,2020-02-01,0
15,2020-03-01,0
15,2020-04-01,0
15,2020-05-01,0
15,2020-06-01,1
15,2020-07-01,0
15,2020-08-01,0
15,2020-09-01,0
15,2020-10-01,0
15,2020-11-01,0
15,2020-12-01,2
15,2021-01-01,0
15,2021-02-01,0
15,2021-03-01,2
15,2021-04-01,0
16,2006-01-01,0
16,2006-02-01,0
16,2006-03-01,0
16,2006-04-01,0
16,2006-05-01,0
16,2006-06-01,0
16,2006-07-01,0
16,2006-08-01,0
16,2006-09-01,0
16,2006-10-01,0
16,2006-11-01,0
16,2006-12-01,0
16,2007-01-01,0
16,2007-02-01,0
16,2007-03-01,0
16,2007-04-01,0
16,2007-05-01,0
16,2007-06-01,0
16,2007-07-01,0
16,2007-08-01,0
16,2007-09-01,0
16,2007-10-01,0
16,2007-11-01,0
16,2007-12-01,0
16,2008-01-01,0
16,2008-02-01,0
16,2008-03-01,0
16,2008-04-01,2
16,2008-05-01,1
16,2008-06-01,0
16,2008-07-01,1
16,2008-08-01,4
16,2008-09-01,2
16,2008-10-01,0
16,2008-11-01,0
16,2008-12-01,1
16,2009-01-01,0
16,2009-02-01,0
16,2009-03-01,0
16,2009-04-01,1
16,2009-05-01,0
16,2009-06-01,0
16,2009-07-01,0
16,2009-08-01,0
16,2009-09-01,0
16,2009-10-01,1
16,2009-11-01,0
16,2009-12-01,0
16,2010-01-01,0
16,2010-02-01,0
16,2010-03-01,0
16,2010-04-01,0
16,2010-05-01,0
16,2010-06-01,1
16,2010-07-01,0
16,2010-08-01,1
16,2010-09-01,0
16,2010-10-01,1
16,2010-11-01,1
16,2010-12-01,0
16,2011-01-01,0
16,2011-02-01,0
16,2011-03-01,0
16,2011-04-01,1
16,2011-05-01,0
16,2011-06-01,0
16,2011-07-01,0
16,2011-08-01,0
16,2011-09-01,0
16,2011-10-01,1
16,2011-11-01,0
16,2011-12-01,0
16,2012-01-01,0
16,2012-02-01,0
16,2012-03-01,0
16,2012-04-01,0
16,2012-05-01,0
16,2012-06-01,1
16,2012-07-01,0
16,2012-08-01,0
16,2012-09-01,0
16,2012-10-01,1
16,2012-11-01,0
16,2012-12-01,0
16,2013-01-01,0
16,2013-02-01,0
16,2013-03-01,0
16,2013-04-01,10
16,2013-05-01,1
16,2013-06-01,0
16,2013-07-01,1
16,2013-08-01,0
16,2013-09-01,0
16,2013-10-01,0
16,2013-11-01,0
16,2013-12-01,0
16,2014-01-01,0
16,2014-02-01,0
16,2014-03-01,0
16,2014-04-01,1
16,2014-05-01,1
16,2014-06-01,0
16,2014-07-01,1
16,2014-08-01,0
16,2014-09-01,1
16,2014-10-01,1
16,2014-11-01,2
16,2014-12-01,0
16,2015-01-01,0
16,2015-02-01,0
16,2015-03-01,0
16,2015-04-01,0
16,2015-05-01,0
16,2015-06-01,1
16,2015-07-01,1
16,2015-08-01,1
16,2015-09-01,1
16,2015-10-01,1
16,2015-11-01,0
16,2015-12-01,1
16,2016-01-01,1
16,2016-02-01,3
16,2016-03-01,1
16,2016-04-01,1
16,2016-05-01,1
16,2016-06-01,0
16,2016-07-01,0
16,2016-08-01,0
16,2016-09-01,1
16,2016-10-01,0
16,2016-11-01,0
16,2016-12-01,1
16,2017-01-01,1
16,2017-02-01,1
16,2017-03-01,1
16,2017-04-01,0
16,2017-05-01,0
16,2017-06-01,2
16,2017-07-01,1
16,2017-08-01,0
16,2017-09-01,1
16,2017-10-01,0
16,2017-11-01,1
16,2017-12-01,0
16,2018-01-01,0
16,2018-02-01,1
16,2018-03-01,0
16,2018-04-01,0
16,2018-05-01,3
16,2018-06-01,0
16,2018-07-01,1
16,2018-08-01,0
16,2018-09-01,1
16,2018-10-01,0
16,2018-11-01,1
16,2018-12-01,1
16,2019-01-01,0
16,2019-02-01,0
16,2019-03-01,0
16,2019-04-01,0
16,2019-05-01,0
16,2019-06-01,0
16,2019-07-01,1
16,2019-08-01,0
16,2019-09-01,2
16,2019-10-01,16
16,2019-11-01,0
16,2019-12-01,1
16,2020-01-01,1
16,2020-02-01,1
16,2020-03-01,0
16,2020-04-01,0
16,2020-05-01,0
16,2020-06-01,4
16,2020-07-01,1
16,2020-08-01,0
16,2020-09-01,0
16,2020-10-01,1
16,2020-11-01,0
16,2020-12-01,0
16,2021-01-01,0
16,2021-02-01,0
16,2021-03-01,0
16,2021-04-01,0
17,2006-01-01,0
17,2006-02-01,0
17,2006-03-01,0
17,2006-04-01,0
17,2006-05-01,0
17,2006-06-01,0
17,2006-07-01,0
17,2006-08-01,0
17,2006-09-01,0
17,2006-10-01,0
17,2006-11-01,0
17,2006-12-01,0
17,2007-01-01,0
17,2007-02-01,0
17,2007-03-01,0
17,2007-04-01,0
17,2007-05-01,0
17,2007-06-01,0
17,2007-07-01,0
17,2007-08-01,0
17,2007-09-01,0
17,2007-10-01,0
17,2007-11-01,0
17,2007-12-01,0
17,2008-01-01,0
17,2008-02-01,0
17,2008-03-01,0
17,2008-04-01,0
17,2008-05-01,0
17,2008-06-01,0
17,2008-07-01,0
17,2008-08-01,0
17,2008-09-01,2
17,2008-10-01,0
17,2008-11-01,1
17,2008-12-01,1
17,2009-01-01,0
17,2009-02-01,2
17,2009-03-01,0
17,2009-04-01,0
17,2009-05-01,0
17,2009-06-01,0
17,2009-07-01,0
17,2009-08-01,1
17,2009-09-01,0
17,2009-10-01,0
17,2009-11-01,0
17,2009-12-01,1
17,2010-01-01,0
17,2010-02-01,1
17,2010-03-01,0
17,2010-04-01,0
17,2010-05-01,0
17,2010-06-01,0
17,2010-07-01,0
17,2010-08-01,1
17,2010-09-01,0
17,2010-10-01,0
17,2010-11-01,0
17,2010-12-01,0
17,2011-01-01,0
17,2011-02-01,0
17,2011-03-01,1
17,2011-04-01,0
17,2011-05-01,0
17,2011-06-01,0
17,2011-07-01,0
17,2011-08-01,2
17,2011-09-01,0
17,2011-10-01,0
17,2011-11-01,0
17,2011-12-01,0
17,2012-01-01,0
17,2012-02-01,1
17,2012-03-01,0
17,2012-04-01,0
17,2012-05-01,0
17,2012-06-01,0
17,2012-07-01,1
17,2012-08-01,0
17,2012-09-01,1
17,2012-10-01,0
17,2012-11-01,1
17,2012-12-01,0
17,2013-01-01,0
17,2013-02-01,0
17,2013-03-01,0
17,2013-04-01,0
17,2013-05-01,0
17,2013-06-01,0
17,2013-07-01,1
17,2013-08-01,2
17,2013-09-01,0
17,2013-10-01,0
17,2013-11-01,0
17,2013-12-01,0
17,2014-01-01,0
17,2014-02-01,0
17,2014-03-01,0
17,2014-04-01,1
17,2014-05-01,0
17,2014-06-01,0
17,2014-07-01,1
17,2014-08-01,0
17,2014-09-01,0
17,2014-10-01,0
17,2014-11-01,0
17,2014-12-01,0
17,2015-01-01,0
17,2015-02-01,1
17,2015-03-01,0
17,2015-04-01,1
17,2015-05-01,0
17,2015-06-01,0
17,2015-07-01,1
17,2015-08-01,1
17,2015-09-01,2
17,2015-10-01,1
17,2015-11-01,0
17,2015-12-01,0
17,2016-01-01,0
17,2016-02-01,1
17,2016-03-01,0
17,2016-04-01,0
17,2016-05-01,1
17,2016-06-01,0
17,2016-07-01,0
17,2016-08-01,5
17,2016-09-01,1
17,2016-10-01,1
17,2016-11-01,0
17,2016-12-01,1
17,2017-01-01,0
17,2017-02-01,1
17,2017-03-01,0
17,2017-04-01,1
17,2017-05-01,0
17,2017-06-01,1
17,2017-07-01,0
17,2017-08-01,2
17,2017-09-01,0
17,2017-10-01,0
17,2017-11-01,0
17,2017-12-01,0
17,2018-01-01,0
17,2018-02-01,0
17,2018-03-01,0
17,2018-04-01,0
17,2018-05-01,0
17,2018-06-01,2
17,2018-07-01,0
17,2018-08-01,0
17,2018-09-01,0
17,2018-10-01,0
17,2018-11-01,0
17,2018-12-01,1
17,2019-01-01,0
17,2019-02-01,0
17,2019-03-01,1
17,2019-04-01,1
17,2019-05-01,1
17,2019-06-01,1
17,2019-07-01,0
17,2019-08-01,0
17,2019-09-01,0
17,2019-10-01,0
17,2019-11-01,0
17,2019-12-01,0
17,2020-01-01,0
17,2020-02-01,0
17,2020-03-01,0
17,2020-04-01,0
17,2020-05-01,0
17,2020-06-01,0
17,2020-07-01,0
17,2020-08-01,0
17,2020-09-01,0
17,2020-10-01,0
17,2020-11-01,1
17,2020-12-01,0
17,2021-01-01,0
17,2021-02-01,0
17,2021-03-01,0
17,2021-04-01,0
18,2006-01-01,0
18,2006-02-01,0
18,2006-03-01,0
18,2006-04-01,0
18,2006-05-01,0
18,2006-06-01,0
18,2006-07-01,0
18,2006-08-01,0
18,2006-09-01,0
18,2006-10-01,0
18,2006-11-01,0
18,2006-12-01,0
18,2007-01-01,0
18,2007-02-01,0
18,2007-03-01,0
18,2007-04-01,0
18,2007-05-01,0
18,2007-06-01,0
18,2007-07-01,0
18,2007-08-01,0
18,2007-09-01,0
18,2007-10-01,0
18,2007-11-01,0
18,2007-12-01,0
18,2008-01-01,0
18,2008-02-01,0
18,2008-03-01,0
18,2008-04-01,0
18,2008-05-01,0
18,2008-06-01,0
18,2008-07-01,0
18,2008-08-01,0
18,2008-09-01,0
18,2008-10-01,1
18,2008-11-01,1
18,2008-12-01,1
18,2009-01-01,0
18,2009-02-01,0
18,2009-03-01,1
18,2009-04-01,0
18,2009-05-01,0
18,2009-06-01,1
18,2009-07-01,0
18,2009-08-01,0
18,2009-09-01,1
18,2009-10-01,1
18,2009-11-01,0
18,2009-12-01,0
18,2010-01-01,0
18,2010-02-01,1
18,2010-03-01,0
18,2010-04-01,1
18,2010-05-01,3
18,2010-06-01,1
18,2010-07-01,1
18,2010-08-01,0
18,2010-09-01,0
18,2010-10-01,1
18,2010-11-01,0
18,2010-12-01,0
18,2011-01-01,0
18,2011-02-01,1
18,2011-03-01,0
18,2011-04-01,0
18,2011-05-01,0
18,2011-06-01,1
18,2011-07-01,1
18,2011-08-01,0
18,2011-09-01,0
18,2011-10-01,1
18,2011-11-01,0
18,2011-12-01,0
18,2012-01-01,0
18,2012-02-01,0
18,2012-03-01,1
18,2012-04-01,0
18,2012-05-01,0
18,2012-06-01,1
18,2012-07-01,0
18,2012-08-01,1
18,2012-09-01,0
18,2012-10-01,0
18,2012-11-01,0
18,2012-12-01,0
18,2013-01-01,0
18,2013-02-01,0
18,2013-03-01,0
18,2013-04-01,0
18,2013-05-01,0
18,2013-06-01,1
18,2013-07-01,1
18,2013-08-01,0
18,2013-09-01,0
18,2013-10-01,1
18,2013-11-01,0
18,2013-12-01,0
18,2014-01-01,0
18,2014-02-01,0
18,2014-03-01,0
18,2014-04-01,0
18,2014-05-01,0
18,2014-06-01,0
18,2014-07-01,1
18,2014-08-01,0
18,2014-09-01,0
18,2014-10-01,0
18,2014-11-01,0
18,2014-12-01,0
18,2015-01-01,0
18,2015-02-01,0
18,2015-03-01,0
18,2015-04-01,0
18,2015-05-01,0
18,2015-06-01,0
18,2015-07-01,0
18,2015-08-01,1
18,2015-09-01,0
18,2015-10-01,0
18,2015-11-01,0
18,2015-12-01,0
18,2016-01-01,0
18,2016-02-01,1
18,2016-03-01,2
18,2016-04-01,0
18,2016-05-01,2
18,2016-06-01,0
18,2016-07-01,0
18,2016-08-01,1
18,2016-09-01,0
18,2016-10-01,0
18,2016-11-01,0
18,2016-12-01,0
18,2017-01-01,0
18,2017-02-01,1
18,2017-03-01,0
18,2017-04-01,0
18,2017-05-01,0
18,2017-06-01,1
18,2017-07-01,0
18,2017-08-01,0
18,2017-09-01,0
18,2017-10-01,0
18,2017-11-01,0
18,2017-12-01,0
18,2018-01-01,1
18,2018-02-01,1
18,2018-03-01,0
18,2018-04-01,1
18,2018-05-01,0
18,2018-06-01,0
18,2018-07-01,0
18,2018-08-01,0
18,2018-09-01,2
18,2018-10-01,2
18,2018-11-01,0
18,2018-12-01,0
18,2019-01-01,0
18,2019-02-01,1
18,2019-03-01,1
18,2019-04-01,0
18,2019-05-01,0
18,2019-06-01,0
18,2019-07-01,0
18,2019-08-01,0
18,2019-09-01,0
18,2019-10-01,0
18,2019-11-01,2
18,2019-12-01,0
18,2020-01-01,0
18,2020-02-01,0
18,2020-03-01,0
18,2020-04-01,1
18,2020-05-01,3
18,2020-06-01,2
18,2020-07-01,2
18,2020-08-01,0
18,2020-09-01,0
18,2020-10-01,0
18,2020-11-01,0
18,2020-12-01,0
18,2021-01-01,0
18,2021-02-01,0
18,2021-03-01,0
18,2021-04-01,1
19,2006-01-01,0
19,2006-02-01,0
19,2006-03-01,0
19,2006-04-01,0
19,2006-05-01,0
19,2006-06-01,0
19,2006-07-01,0
19,2006-08-01,0
19,2006-09-01,0
19,2006-10-01,0
19,2006-11-01,0
19,2006-12-01,0
19,2007-01-01,0
19,2007-02-01,0
19,2007-03-01,0
19,2007-04-01,0
19,2007-05-01,0
19,2007-06-01,0
19,2007-07-01,0
19,2007-08-01,0
19,2007-09-01,0
19,2007-10-01,0
19,2007-11-01,0
19,2007-12-01,0
19,2008-01-01,1
19,2008-02-01,1
19,2008-03-01,4
19,2008-04-01,1
19,2008-05-01,1
19,2008-06-01,1
19,2008-07-01,0
19,2008-08-01,1
19,2008-09-01,1
19,2008-10-01,1
19,2008-11-01,2
19,2008-12-01,1
19,2009-01-01,0
19,2009-02-01,0
19,2009-03-01,0
19,2009-04-01,1
19,2009-05-01,2
19,2009-06-01,0
19,2009-07-01,2
19,2009-08-01,1
19,2009-09-01,2
19,2009-10-01,0
19,2009-11-01,0
19,2009-12-01,0
19,2010-01-01,1
19,2010-02-01,0
19,2010-03-01,3
19,2010-04-01,1
19,2010-05-01,1
19,2010-06-01,0
19,2010-07-01,2
19,2010-08-01,0
19,2010-09-01,0
19,2010-10-01,0
19,2010-11-01,1
19,2010-12-01,2
19,2011-01-01,1
19,2011-02-01,0
19,2011-03-01,0
19,2011-04-01,0
19,2011-05-01,1
19,2011-06-01,1
19,2011-07-01,0
19,2011-08-01,1
19,2011-09-01,2
19,2011-10-01,1
19,2011-11-01,0
19,2011-12-01,0
19,2012-01-01,0
19,2012-02-01,0
19,2012-03-01,1
19,2012-04-01,0
19,2012-05-01,1
19,2012-06-01,7
19,2012-07-01,0
19,2012-08-01,2
19,2012-09-01,1
19,2012-10-01,1
19,2012-11-01,1
19,2012-12-01,0
19,2013-01-01,0
19,2013-02-01,1
19,2013-03-01,0
19,2013-04-01,1
19,2013-05-01,1
19,2013-06-01,0
19,2013-07-01,1
19,2013-08-01,0
19,2013-09-01,1
19,2013-10-01,2
19,2013-11-01,1
19,2013-12-01,2
19,2014-01-01,0
19,2014-02-01,1
19,2014-03-01,0
19,2014-04-01,1
19,2014-05-01,1
19,2014-06-01,1
19,2014-07-01,2
19,2014-08-01,0
19,2014-09-01,4
19,2014-10-01,6
19,2014-11-01,1
19,2014-12-01,2
19,2015-01-01,1
19,2015-02-01,2
19,2015-03-01,0
19,2015-04-01,1
19,2015-05-01,3
19,2015-06-01,2
19,2015-07-01,2
19,2015-08-01,1
19,2015-09-01,6
19,2015-10-01,4
19,2015-11-01,0
19,2015-12-01,2
19,2016-01-01,0
19,2016-02-01,0
19,2016-03-01,2
19,2016-04-01,0
19,2016-05-01,1
19,2016-06-01,1
19,2016-07-01,0
19,2016-08-01,3
19,2016-09-01,4
19,2016-10-01,1
19,2016-11-01,0
19,2016-12-01,2
19,2017-01-01,2
19,2017-02-01,0
19,2017-03-01,1
19,2017-04-01,0
19,2017-05-01,2
19,2017-06-01,1
19,2017-07-01,2
19,2017-08-01,0
19,2017-09-01,3
19,2017-10-01,1
19,2017-11-01,1
19,2017-12-01,1
19,2018-01-01,1
19,2018-02-01,1
19,2018-03-01,1
19,2018-04-01,1
19,2018-05-01,2
19,2018-06-01,1
19,2018-07-01,5
19,2018-08-01,1
19,2018-09-01,3
19,2018-10-01,2
19,2018-11-01,1
19,2018-12-01,1
19,2019-01-01,0
19,2019-02-01,2
19,2019-03-01,0
19,2019-04-01,2
19,2019-05-01,2
19,2019-06-01,2
19,2019-07-01,0
19,2019-08-01,1
19,2019-09-01,5
19,2019-10-01,4
19,2019-11-01,1
19,2019-12-01,0
19,2020-01-01,0
19,2020-02-01,2
19,2020-03-01,0
19,2020-04-01,0
19,2020-05-01,2
19,2020-06-01,2
19,2020-07-01,1
19,2020-08-01,2
19,2020-09-01,1
19,2020-10-01,0
19,2020-11-01,1
19,2020-12-01,0
19,2021-01-01,1
19,2021-02-01,1
19,2021-03-01,2
19,2021-04-01,1
20,2006-01-01,0
20,2006-02-01,0
20,2006-03-01,0
20,2006-04-01,0
20,2006-05-01,0
20,2006-06-01,0
20,2006-07-01,0
20,2006-08-01,0
20,2006-09-01,0
20,2006-10-01,0
20,2006-11-01,0
20,2006-12-01,0
20,2007-01-01,0
20,2007-02-01,0
20,2007-03-01,0
20,2007-04-01,0
20,2007-05-01,0
20,2007-06-01,0
20,2007-07-01,0
20,2007-08-01,0
20,2007-09-01,0
20,2007-10-01,0
20,2007-11-01,0
20,2007-12-01,0
20,2008-01-01,0
20,2008-02-01,0
20,2008-03-01,2
20,2008-04-01,2
20,2008-05-01,5
20,2008-06-01,4
20,2008-07-01,3
20,2008-08-01,2
20,2008-09-01,0
20,2008-10-01,2
20,2008-11-01,0
20,2008-12-01,0
20,2009-01-01,1
20,2009-02-01,0
20,2009-03-01,1
20,2009-04-01,0
20,2009-05-01,1
20,2009-06-01,1
20,2009-07-01,0
20,2009-08-01,2
20,2009-09-01,12
20,2009-10-01,2
20,2009-11-01,2
20,2009-12-01,5
20,2010-01-01,0
20,2010-02-01,2
20,2010-03-01,2
20,2010-04-01,0
20,2010-05-01,2
20,2010-06-01,0
20,2010-07-01,1
20,2010-08-01,1
20,2010-09-01,0
20,2010-10-01,1
20,2010-11-01,0
20,2010-12-01,1
20,2011-01-01,1
20,2011-02-01,0
20,2011-03-01,0
20,2011-04-01,0
20,2011-05-01,2
20,2011-06-01,0
20,2011-07-01,0
20,2011-08-01,1
20,2011-09-01,0
20,2011-10-01,1
20,2011-11-01,0
20,2011-12-01,1
20,2012-01-01,0
20,2012-02-01,1
20,2012-03-01,0
20,2012-04-01,0
20,2012-05-01,1
20,2012-06-01,1
20,2012-07-01,0
20,2012-08-01,2
20,2012-09-01,0
20,2012-10-01,3
20,2012-11-01,1
20,2012-12-01,0
20,2013-01-01,0
20,2013-02-01,1
20,2013-03-01,0
20,2013-04-01,0
20,2013-05-01,2
20,2013-06-01,2
20,2013-07-01,2
20,2013-08-01,1
20,2013-09-01,0
20,2013-10-01,0
20,2013-11-01,0
20,2013-12-01,0
20,2014-01-01,1
20,2014-02-01,0
20,2014-03-01,1
20,2014-04-01,0
20,2014-05-01,2
20,2014-06-01,1
20,2014-07-01,2
20,2014-08-01,1
20,2014-09-01,2
20,2014-10-01,1
20,2014-11-01,1
20,2014-12-01,1
20,2015-01-01,3
20,2015-02-01,0
20,2015-03-01,1
20,2015-04-01,0
20,2015-05-01,1
20,2015-06-01,0
20,2015-07-01,3
20,2015-08-01,4
20,2015-09-01,6
20,2015-10-01,0
20,2015-11-01,1
20,2015-12-01,0
20,2016-01-01,0
20,2016-02-01,0
20,2016-03-01,1
20,2016-04-01,1
20,2016-05-01,1
20,2016-06-01,0
20,2016-07-01,3
20,2016-08-01,1
20,2016-09-01,5
20,2016-10-01,1
20,2016-11-01,0
20,2016-12-01,0
20,2017-01-01,1
20,2017-02-01,6
20,2017-03-01,1
20,2017-04-01,1
20,2017-05-01,0
20,2017-06-01,6
20,2017-07-01,1
20,2017-08-01,2
20,2017-09-01,4
20,2017-10-01,3
20,2017-11-01,1
20,2017-12-01,3
20,2018-01-01,2
20,2018-02-01,2
20,2018-03-01,1
20,2018-04-01,2
20,2018-05-01,11
20,2018-06-01,3
20,2018-07-01,3
20,2018-08-01,5
20,2018-09-01,3
20,2018-10-01,4
20,2018-11-01,4
20,2018-12-01,1
20,2019-01-01,2
20,2019-02-01,0
20,2019-03-01,2
20,2019-04-01,3
20,2019-05-01,0
20,2019-06-01,2
20,2019-07-01,3
20,2019-08-01,3
20,2019-09-01,4
20,2019-10-01,4
20,2019-11-01,2
20,2019-12-01,4
20,2020-01-01,4
20,2020-02-01,2
20,2020-03-01,2
20,2020-04-01,3
20,2020-05-01,7
20,2020-06-01,4
20,2020-07-01,3
20,2020-08-01,0
20,2020-09-01,3
20,2020-10-01,1
20,2020-11-01,6
20,2020-12-01,7
20,2021-01-01,3
20,2021-02-01,3
20,2021-03-01,1
20,2021-04-01,2
21,2006-01-01,0
21,2006-02-01,0
21,2006-03-01,0
21,2006-04-01,0
21,2006-05-01,0
21,2006-06-01,0
21,2006-07-01,0
21,2006-08-01,0
21,2006-09-01,0
21,2006-10-01,0
21,2006-11-01,0
21,2006-12-01,0
21,2007-01-01,0
21,2007-02-01,0
21,2007-03-01,0
21,2007-04-01,0
21,2007-05-01,0
21,2007-06-01,0
21,2007-07-01,0
21,2007-08-01,0
21,2007-09-01,0
21,2007-10-01,0
21,2007-11-01,0
21,2007-12-01,0
21,2008-01-01,8
21,2008-02-01,0
21,2008-03-01,1
21,2008-04-01,3
21,2008-05-01,3
21,2008-06-01,1
21,2008-07-01,1
21,2008-08-01,1
21,2008-09-01,3
21,2008-10-01,1
21,2008-11-01,0
21,2008-12-01,0
21,2009-01-01,1
21,2009-02-01,0
21,2009-03-01,1
21,2009-04-01,0
21,2009-05-01,0
21,2009-06-01,0
21,2009-07-01,2
21,2009-08-01,0
21,2009-09-01,1
21,2009-10-01,0
21,2009-11-01,0
21,2009-12-01,1
21,2010-01-01,1
21,2010-02-01,0
21,2010-03-01,0
21,2010-04-01,2
21,2010-05-01,1
21,2010-06-01,0
21,2010-07-01,2
21,2010-08-01,1
21,2010-09-01,1
21,2010-10-01,0
21,2010-11-01,0
21,2010-12-01,0
21,2011-01-01,0
21,2011-02-01,0
21,2011-03-01,1
21,2011-04-01,1
21,2011-05-01,0
21,2011-06-01,1
21,2011-07-01,2
21,2011-08-01,2
21,2011-09-01,1
21,2011-10-01,1
21,2011-11-01,3
21,2011-12-01,1
21,2012-01-01,0
21,2012-02-01,0
21,2012-03-01,0
21,2012-04-01,0
21,2012-05-01,0
21,2012-06-01,0
21,2012-07-01,0
21,2012-08-01,0
21,2012-09-01,0
21,2012-10-01,0
21,2012-11-01,0
21,2012-12-01,0
21,2013-01-01,0
21,2013-02-01,0
21,2013-03-01,0
21,2013-04-01,0
21,2013-05-01,0
21,2013-06-01,1
21,2013-07-01,5
21,2013-08-01,1
21,2013-09-01,1
21,2013-10-01,18
21,2013-11-01,1
21,2013-12-01,0
21,2014-01-01,0
21,2014-02-01,0
21,2014-03-01,0
21,2014-04-01,0
21,2014-05-01,0
21,2014-06-01,0
21,2014-07-01,1
21,2014-08-01,0
21,2014-09-01,0
21,2014-10-01,14
21,2014-11-01,1
21,2014-12-01,0
21,2015-01-01,0
21,2015-02-01,0
21,2015-03-01,0
21,2015-04-01,0
21,2015-05-01,0
21,2015-06-01,0
21,2015-07-01,1
21,2015-08-01,1
21,2015-09-01,0
21,2015-10-01,0
21,2015-11-01,0
21,2015-12-01,0
21,2016-01-01,0
21,2016-02-01,0
21,2016-03-01,2
21,2016-04-01,0
21,2016-05-01,1
21,2016-06-01,0
21,2016-07-01,0
21,2016-08-01,1
21,2016-09-01,2
21,2016-10-01,0
21,2016-11-01,2
21,2016-12-01,2
21,2017-01-01,1
